sku_id,particulars,item_type,item_group,sub_group,uom,sale_group,gst
2531,organic wanan premium jumbo,rm,dates,wanan,1.000,dates bulk,0.050
2532,organic wanan premium large,rm,dates,wanan,1.000,dates bulk,0.050
2533,oriental dates,rm,dates,deri,1.000,dates bulk,0.050
2534,paan seasoning ab319,rm,seasoning,seasoning,1.000,bulk,0.050
2535,palm oil,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
2536,panch mewa mix loose,fg,trail mix,trail mix,1.000,va,0.050
2537,pan cranberry,fg,cranberry,cranberry - whole,1.000,rpc,0.050
2538,paneer tikka cashew,fg,cashew,cashew - kernel,1.000,va,0.050
2539,paneer tikka seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
2540,pani puri cashew,fg,cashew,cashew - kernel,1.000,va,0.050
2541,panipuri seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
2542,pan raisin,fg,raisin,raisin - indian,1.000,rpc,0.050
2543,peanut butter,fg,trail mix,trail mix,1.000,va,0.050
2544,peanut coated spanish tomato,fg,peanuts,peanut - coated,1.000,va,0.050
2545,peanut crackers chipotle honey bulk,fg,peanuts,peanut - coated,1.000,va,0.050
2546,peanut crackers smokey bbq bulk,fg,peanuts,peanut - coated,1.000,va,0.050
2547,peanuts,rm,peanuts,peanut - whole,1.000,bulk,0.050
2548,peanuts coated masala loose,fg,peanuts,peanut - coated,1.000,va,0.050
2549,peanut spilit (groundnut),rm,peanuts,peanut - split,1.000,bulk,0.050
2550,pecan grain free granola,fg,premium nuts,pecan nuts,1.000,va,0.050
2551,pecan maple glazed,fg,premium nuts,pecan nuts,1.000,va,0.050
2552,pecannut flavoured rose mary loose,fg,premium nuts,pecan nuts,1.000,va,0.050
2553,pecan nuts,rm,premium nuts,pecan nuts,1.000,bulk,0.050
2554,pecan nuts kernel split,rm,premium nuts,pecan nuts,1.000,bulk,0.050
2555,pecans nuts inshell,rm,premium nuts,pecan nuts,1.000,bulk,0.050
2556,pecans roasted and salted,fg,premium nuts,pecan nuts,1.000,va,0.050
2557,peper garlic cashew,fg,cashew,cashew - kernel,1.000,va,0.050
2558,pepper cashew,fg,cashew,cashew - kernel,1.000,va,0.050
2559,pepper pista 100g pet,fg,pista,pista - inshell,0.100,rpc,0.050
2560,pepper pista inshell,fg,pista,pista - inshell,1.000,va,0.050
2561,pepper snack mix,fg,trail mix,trail mix,1.000,va,0.050
2562,peri peri cashew,fg,cashew,cashew - kernel,1.000,va,0.050
2563,peri peri cashew bulk,fg,cashew,cashew - kernel,1.000,va,0.050
2564,peri peri coated peanuts 60gm,fg,peanuts,peanut - coated,0.060,va,0.050
2565,peri peri marination seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
